,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change,sample_id
1713,42,101,55,43815,4,39.922867,-75.186921,WGS84,Ethylene dichloride,24 HOUR,,2009-11-21,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Ritner (RIT),24TH & RITNER STREETS,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-10,1714
1714,9,5,5,88132,1,41.821342,-73.297257,WGS84,Manganese PM2.5 LC,24 HOUR,,2012-03-04,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Mohawk Mt-Cornwall,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Torrington CT,2015-07-10,1715
1715,13,115,3,88128,5,34.26054,-85.32333,WGS84,Lead PM2.5 LC,24 HOUR,,2011-02-20,Micrograms/cubic meter (LC),None,1,100.0,0.003,0.003,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Rome-Coosa Elementary,COOSA ELEM.SCHOOL HWY.20 ROME GA 30165,Georgia,Floyd,Not in a city,Rome GA,2015-07-21,1716
1716,25,25,42,88103,5,42.3295,-71.0826,NAD83,Arsenic PM2.5 LC,24 HOUR,,2005-11-18,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2015-07-22,1717
1717,6,19,9000,88136,1,37.22064,-119.155557,WGS84,Nickel PM2.5 LC,24 HOUR,,2000-08-16,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Kaiser Wilderness,Kaiser,California,Fresno,Not in a city,Fresno CA,2015-07-22,1718
1718,4,13,9997,88103,7,33.503833,-112.095767,WGS84,Arsenic PM2.5 LC,24 HOUR,,2010-12-19,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met OneSASS Teflon - Energy dispersive XRF,JLG SUPERSITE,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Phoenix-Mesa-Scottsdale AZ,2015-07-21,1719
1719,55,27,1,82132,1,43.466111,-88.621111,WGS84,Manganese PM10 STP,24 HOUR,,2014-10-02,Nanograms/cubic meter (25 C),None,1,100.0,4.8,4.8,0,,109,Hi Vol SA/GMW 321B - ICP/MS,HORICON WILDLIFE AREA,Horicon Wildlife Area 1210 N Palmatory St,Wisconsin,Dodge,Horicon,Beaver Dam WI,2015-04-13,1720
1720,10,3,1008,43804,1,39.57768,-75.6036,NAD83,Carbon tetrachloride,24 HOUR,,2007-09-21,Parts per billion Carbon,None,1,100.0,0.09,0.09,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,,ROUTE 9 DELAWARE CITY,Delaware,New Castle,Delaware City,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2015-07-22,1721
1721,48,201,1039,45201,1,29.670025,-95.128508,WGS84,Benzene,1 HOUR,,2012-07-31,Parts per billion Carbon,None,22,92.0,0.48863599999999996,1.04,3,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,Houston Deer Park #2,4514 1/2 Durant St,Texas,Harris,Deer Park,Houston-The Woodlands-Sugar Land TX,2013-06-10,1722
1722,6,65,8001,88112,5,33.99958,-117.41601000000001,WGS84,Chromium PM2.5 LC,24 HOUR,,2014-08-30,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,Rubidoux,5888 MISSION BLVD. RUBIDOUX,California,Riverside,Rubidoux,Riverside-San Bernardino-Ontario CA,2015-04-10,1723
1723,25,7,1,88136,1,41.330469,-70.785225,WGS84,Nickel PM2.5 LC,24 HOUR,,2016-05-15,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,1 HERRING CREEK RD AQUINNAH (WAMPANOAG TRIBAL SITE),1 HERRING CREEK RD AQUINNAH(WAMPANOAG TRIBAL SITE),Massachusetts,Dukes,Aquinnah,Vineyard Haven MA,2017-04-25,1724
1724,28,49,20,88110,5,32.329111,-90.182722,WGS84,Cadmium PM2.5 LC,24 HOUR,,2014-03-15,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,Jackson NCORE,232 East Woodrow Wilson Drive,Mississippi,Hinds,Jackson,Jackson MS,2015-04-10,1725
1725,42,101,4,43843,3,40.008889,-75.09778,NAD83,Ethylene dibromide,24 HOUR,,1998-05-17,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-11,1726
1726,26,163,15,43803,1,42.302786,-83.10653,WGS84,Chloroform,24 HOUR,,1999-03-01,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,110,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,Southwestern H.S.,150 WATERMAN,Michigan,Wayne,Detroit,Detroit-Warren-Dearborn MI,2013-06-11,1727
1727,36,81,124,88103,6,40.73614,-73.82153000000001,WGS84,Arsenic PM2.5 LC,24 HOUR,,2016-06-23,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,New York-Newark-Jersey City NY-NJ-PA,2017-05-17,1728
1728,48,201,803,43804,1,29.764788,-95.178538,NAD83,Carbon tetrachloride,24 HOUR,,1995-05-27,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,148,6L PRESSURIZED CANISTER - ENTECH PRECON - HP GC/FTIR/MS,HRM #3 Haden Rd,1504 1/2 Haden Road,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2013-06-11,1729
1729,48,245,17,43860,1,29.982530999999998,-93.952866,NAD83,Vinyl chloride,24 HOUR,,2003-05-27,Parts per billion Carbon,None,1,100.0,0.01,0.01,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Port Neches Avenue L,605 Avenue L,Texas,Jefferson,Port Neches,Beaumont-Port Arthur TX,2013-06-11,1730
1730,25,15,4002,88103,1,42.298493,-72.334079,NAD83,Arsenic PM2.5 LC,24 HOUR,,2001-06-30,Micrograms/cubic meter (LC),None,1,100.0,0.00047000000000000004,0.00047000000000000004,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,QUABBIN RES,QUABBIN SUMMIT,Massachusetts,Hampshire,Ware (census name for Ware Center),Springfield MA,2015-07-22,1731
1731,6,107,1001,88132,1,36.498889,-118.823889,NAD27,Manganese PM2.5 LC,24 HOUR,,2003-05-15,Micrograms/cubic meter (LC),None,1,100.0,0.00072,0.00072,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Sequoia NP-Ash Mountain,ASH MOUNTIAN SEQUOIA NATIONAL PARK,California,Tulare,Sequoia National Park,Visalia-Porterville CA,2015-07-22,1732
1732,41,51,80,88136,6,45.496641,-122.602877,WGS84,Nickel PM2.5 LC,24 HOUR,,2010-09-29,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Portland - SE Lafayette,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,Portland-Vancouver-Hillsboro OR-WA,2015-07-21,1733
1733,31,69,9000,88112,1,41.762681,-102.434108,WGS84,Chromium PM2.5 LC,24 HOUR,,2013-02-24,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Crescent Lake,Nebraska,Garden,Not in a city,,2015-07-02,1734
1734,49,53,130,88136,1,37.1983,-113.1506,NAD83,Nickel PM2.5 LC,24 HOUR,,2003-12-02,Micrograms/cubic meter (LC),None,1,100.0,5e-05,5e-05,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Zion National Park Dalton's Wash,ZION NATIONAL PARK UTAH,Utah,Washington,Virgin,St. George UT,2015-07-22,1735
1735,48,113,69,88112,5,32.820060999999995,-96.860117,NAD83,Chromium PM2.5 LC,24 HOUR,,2005-09-19,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,831,URG MASS400 Teflon WINS - Energy Dispersive XRF,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,Dallas-Fort Worth-Arlington TX,2015-07-22,1736
1736,32,7,9000,88136,1,41.892499,-115.427015,WGS84,Nickel PM2.5 LC,24 HOUR,,2006-02-01,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Jarbidge Wilderness,Jarbidge Wilderness,Nevada,Elko,Not in a city,Elko NV,2015-11-17,1737
1737,6,73,1002,43830,1,33.127711,-117.075325,WGS84,trans-13-Dichloropropene,24 HOUR,,2009-12-03,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,210,SS 6L Pressurized Canister - Cryogenic Precon GC/MS,Escondido,600 E. VALLEY PKWY. ESCONDIDO,California,San Diego,Escondido,San Diego-Carlsbad CA,2013-06-10,1738
1738,49,11,4,43505,6,40.902967,-111.88446699999999,WGS84,Acrolein - Unverified,24 HOUR,,2013-04-04,Parts per billion Carbon,None,1,100.0,0.71,0.71,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Bountiful Viewmont,171 WEST 1370 NORTH BOUNTIFUL UTAH,Utah,Davis,Bountiful,Ogden-Clearfield UT,2014-03-11,1739
1739,20,17,1,88103,1,38.434141,-96.5605,WGS84,Arsenic PM2.5 LC,24 HOUR,,2006-07-16,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Tallgrass,Kansas,Chase,Not in a city,Emporia KS,2015-11-17,1740
1740,40,143,235,43803,6,36.126945,-95.998941,WGS84,Chloroform,24 HOUR,,2016-02-06,Parts per billion Carbon,None,1,100.0,0.03,0.03,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR,2443 SOUTH JACKSON AVENUE,Oklahoma,Tulsa,Tulsa,Tulsa OK,2017-03-28,1741
1741,42,71,7,43815,4,40.046667,-76.283333,WGS84,Ethylene dichloride,24 HOUR,,2007-02-23,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,A420710007LAT/LON POINT AT CORNER OF TRAILER,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,Lancaster PA,2013-06-11,1742
1742,50,7,7,45201,1,44.52839,-72.86884,WGS84,Benzene,24 HOUR,,2007-12-14,Parts per billion Carbon,None,1,100.0,0.95729,0.95729,0,,211,SS Canister Subambient Pressure - Gas Chromatograph Mass Spectro,PROCTOR MAPLE RESEARCH CTR,58 HARVEY ROAD Underhill Vermont,Vermont,Chittenden,Underhill (Town of),Burlington-South Burlington VT,2015-07-22,1743
1743,38,17,1004,43802,6,46.933754,-96.85535,WGS84,Dichloromethane,24 HOUR,,2000-01-25,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,FARGO NW,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,Fargo ND-MN,2015-07-22,1744
1744,33,7,4002,88132,1,44.308132,-71.217639,NAD83,Manganese PM2.5 LC,24 HOUR,,2008-11-11,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,CAMP DODGE GREENS GRANT,CAMP DODGE ROUTE 16 GREEN'S GRANT,New Hampshire,Coos,Not in a city,Berlin NH-VT,2015-08-17,1745
1745,55,119,8001,88103,5,45.2066,-90.5972,NAD83,Arsenic PM2.5 LC,24 HOUR,,2006-10-08,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,PERKINSTOWN,W10746 Cty Rd. M,Wisconsin,Taylor,Not in a city,,2015-07-22,1746
1746,53,73,22,88112,1,48.73142,-121.06581499999999,WGS84,Chromium PM2.5 LC,24 HOUR,,2013-11-24,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,North Cascades,Washington,Whatcom,Not in a city,Bellingham WA,2015-07-02,1747
1747,17,119,1007,12103,1,38.704534,-90.139675,WGS84,Arsenic (TSP) STP,24 HOUR,,1992-07-05,Micrograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,92,HI-VOL - ATOMIC ABSORPTION,FIRESTATION #1,23RD & MADISON,Illinois,Madison,Granite City,St. Louis MO-IL,2013-06-11,1748
1748,41,5,102,88128,1,45.28845,-121.782775,NAD83,Lead PM2.5 LC,24 HOUR,,2004-10-12,Micrograms/cubic meter (LC),None,1,100.0,0.00055,0.00055,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,MULTORPOR-Ski Bowl Mt. Hood Wilderness,MULTORPOR BOX 87 GOVT CAMP OR 97028,Oregon,Clackamas,Not in a city,Portland-Vancouver-Hillsboro OR-WA,2015-07-22,1749
1749,40,143,235,43824,6,36.126945,-95.998941,WGS84,Trichloroethylene,24 HOUR,,2011-06-02,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR,2443 SOUTH JACKSON AVENUE,Oklahoma,Tulsa,Tulsa,Tulsa OK,2013-06-10,1750
1750,10,3,1008,43843,1,39.57768,-75.6036,WGS84,Ethylene dibromide,24 HOUR,,2010-04-02,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Route 9 Delaware City,ROUTE 9 DELAWARE CITY,Delaware,New Castle,Delaware City,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-10,1751
1751,49,37,101,88128,1,38.45832,-109.82126000000001,NAD83,Lead PM2.5 LC,24 HOUR,,1991-07-03,Micrograms/cubic meter (LC),None,1,100.0,0.0016699999999999998,0.0016699999999999998,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Canyonlands National Park Island in the Sky,CANYONLANDS NATIONAL PARK UTAH,Utah,San Juan,Not in a city,,2015-07-22,1752
1752,12,129,1,88103,2,30.0925,-84.161111,WGS84,Arsenic PM2.5 LC,24 HOUR,,2008-09-30,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,St. Marks Wildlife Refuge,COUNTY RD 59,Florida,Wakulla,Saint Marks,Tallahassee FL,2015-08-17,1753
1753,48,121,1013,43218,1,33.13093,-97.29765,WGS84,13-Butadiene,1 HOUR,,2011-04-09,Parts per billion Carbon,None,20,83.0,0.03,0.1,0,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,DISH Airfield,9800 Clark Airport Road,Texas,Denton,Not in a city,Dallas-Fort Worth-Arlington TX,2013-06-10,1754
1754,36,5,133,45201,1,40.8679,-73.87809,WGS84,Benzene,1 HOUR,,2012-07-07,Parts per billion Carbon,None,22,92.0,1.587727,2.48,5,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2013-06-10,1755
1755,5,113,3,88103,1,34.454406,-94.143316,NAD27,Arsenic PM2.5 LC,24 HOUR,,2004-02-09,Micrograms/cubic meter (LC),None,1,100.0,0.00032,0.00032,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,EAGLE MOUNTAIN,463 POLK 631,Arkansas,Polk,Mena,,2015-07-22,1756
1756,45,55,1,12136,2,34.249346,-80.608953,NAD83,Nickel (TSP) STP,24 HOUR,,1999-07-17,Micrograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,90,HI-VOL - EMISSION SPECTRA ICAP,KERSHAW COUNTY HEALTH DEPT.,1116 CHURCH STREET [Kershaw County Health Department Camden],South Carolina,Kershaw,Camden,Columbia SC,2013-06-11,1757
1757,19,177,6,88103,1,40.695078,-92.00631800000001,NAD83,Arsenic PM2.5 LC,24 HOUR,,2005-10-25,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,LAKE SUGEMA STATE PARK II,24430 LACEY TRAIL,Iowa,Van Buren,Not in a city,,2015-12-07,1758
1758,42,71,7,43502,3,40.046667,-76.283333,WGS84,Formaldehyde,24 HOUR,,2004-11-23,Parts per billion Carbon,None,1,100.0,1.0,1.0,0,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,A420710007LAT/LON POINT AT CORNER OF TRAILER,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,Lancaster PA,2013-06-11,1759
1759,6,73,3,88112,5,32.791194,-116.94209199999999,WGS84,Chromium PM2.5 LC,24 HOUR,,2010-09-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,El Cajon,1155 REDWOOD AVE. EL CAJON,California,San Diego,El Cajon,San Diego-Carlsbad CA,2015-07-21,1760
1760,48,361,1001,43803,1,30.085263,-93.761341,NAD83,Chloroform,24 HOUR,,2003-02-20,Parts per billion Carbon,None,1,100.0,0.01,0.01,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,West Orange,2700 Austin Ave,Texas,Orange,West Orange,Beaumont-Port Arthur TX,2013-06-11,1761
1761,33,15,14,88132,5,43.075333,-70.748,WGS84,Manganese PM2.5 LC,24 HOUR,,2003-08-10,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,821,Andersen RAAS Teflon - Energy Dispersive XRF,PORTSMOUTH - PEIRCE ISLAND,PORTSMOUTH PEIRCE ISLAND,New Hampshire,Rockingham,Portsmouth,Boston-Cambridge-Newton MA-NH,2015-07-22,1762
1762,19,113,37,88136,5,42.00508,-91.6793,WGS84,Nickel PM2.5 LC,24 HOUR,,2008-11-14,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,851,R&P MDL 2300 PM2.5 SEQ SPEC TEF - ENERGY DISPERSIVE XREF,ARMY RESERVE CENTER ROOF- CORE MONITORING SITE,1599 WENIG RD NE,Iowa,Linn,Cedar Rapids,Cedar Rapids IA,2015-07-22,1763
1763,34,23,6,43831,6,40.472825,-74.422403,NAD83,cis-13-Dichloropropene,24 HOUR,,2005-11-24,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,New Brunswick,Cook College Log Cabin Road near Horticulture Lab,New Jersey,Middlesex,North Brunswick Township,New York-Newark-Jersey City NY-NJ-PA,2013-06-11,1764
1764,24,510,40,43829,1,39.297733,-76.604603,WGS84,12-Dichloropropane,24 HOUR,,2013-02-27,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Oldtown,Oldtown Fire Station 1100 Hillen Street,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2014-04-14,1765
1765,6,29,14,82128,6,35.356092,-119.04120900000001,NAD83,Lead PM10 STP,24 HOUR,,1995-09-06,Micrograms/cubic meter (25 C),None,1,100.0,0.003,0.003,0,,303,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,Bakersfield-California,5558 California Ave. Bakersfield CA 93309,California,Kern,Bakersfield,Bakersfield CA,2013-06-11,1766
1766,49,49,4001,88136,5,40.341389,-111.71361100000001,WGS84,Nickel PM2.5 LC,24 HOUR,,2013-03-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Lindon,30 NORTH MAIN STREET LINDON UTAH,Utah,Utah,Lindon,Provo-Orem UT,2014-04-11,1767
1767,33,7,4002,88128,1,44.308167,-71.217694,WGS84,Lead PM2.5 LC,24 HOUR,,2002-02-25,Micrograms/cubic meter (LC),None,1,100.0,0.00259,0.00259,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,CAMP DODGE GREENS GRANT,CAMP DODGE ROUTE 16 GREEN'S GRANT,New Hampshire,Coos,Not in a city,Berlin NH-VT,2015-07-22,1768
1768,4,15,9000,88136,1,36.019302,-114.06920500000001,WGS84,Nickel PM2.5 LC,24 HOUR,,2015-11-23,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Meadview,Arizona,Mohave,Not in a city,Lake Havasu City-Kingman AZ,2016-08-30,1769
1769,21,67,14,82136,1,38.038965999999995,-84.507439,WGS84,Nickel PM10 STP,24 HOUR,,2009-09-10,Nanograms/cubic meter (25 C),None,1,100.0,0.76,0.76,0,,202,R&P Model 2000 PM10 Teflon - ICP/MS,,533 S LIMESTONE,Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),Lexington-Fayette KY,2013-06-10,1770
1770,48,201,61,43818,1,29.615001,-95.018132,NAD83,1122-Tetrachloroethane,24 HOUR,,2003-08-13,Parts per billion Carbon,None,1,100.0,0.01,0.01,23,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Shore Acres,3903 1/2 Old Highway 146,Texas,Harris,La Porte,Houston-The Woodlands-Sugar Land TX,2013-06-11,1771
1771,12,17,9000,88128,1,28.748678,-82.554769,WGS84,Lead PM2.5 LC,24 HOUR,,2002-09-08,Micrograms/cubic meter (LC),None,1,100.0,0.00125,0.00125,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,,Chassahowitzka NWR,Florida,Citrus,Not in a city,Homosassa Springs FL,2015-07-22,1772
1772,48,141,27,43502,6,31.763076,-106.48671200000001,NAD83,Formaldehyde,24 HOUR,,1999-02-23,Parts per billion Carbon,None,1,100.0,6.0,6.0,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,NORTH OF CAMPBELL & FRANKLIN INTERSECTION,500 NORTH CAMPBELL ST.,Texas,El Paso,El Paso,El Paso TX,2013-06-11,1773
1773,48,355,34,43218,1,27.811816999999998,-97.465703,WGS84,13-Butadiene,24 HOUR,,2008-01-13,Parts per billion Carbon,None,1,100.0,0.02,0.02,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Dona Park,5707 Up River Rd,Texas,Nueces,Corpus Christi,Corpus Christi TX,2013-06-11,1774
1774,40,143,235,43829,6,36.126945,-95.998941,WGS84,12-Dichloropropane,24 HOUR,,2016-01-07,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR,2443 SOUTH JACKSON AVENUE,Oklahoma,Tulsa,Tulsa,Tulsa OK,2017-03-28,1775
1775,18,97,78,43218,1,39.811097,-86.114469,WGS84,13-Butadiene,24 HOUR,,2003-03-10,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,150,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,Indpls- Washington Park/  in parking lot next to police station,3120 E. 30TH ST. WASHINGTON PARK,Indiana,Marion,Indianapolis (Remainder),Indianapolis-Carmel-Anderson IN,2015-03-20,1776
1776,36,83,1003,43818,20,42.73194,-73.68909000000001,WGS84,1122-Tetrachloroethane,24 HOUR,,2010-11-22,Parts per billion Carbon,None,1,100.0,0.0,0.0,12,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,TROY,Broadway& 4th St UNCLE SAM ATRIUM DTN.SHOPPING CENTER,New York,Rensselaer,Troy,Albany-Schenectady-Troy NY,2015-07-21,1777
1777,24,5,3001,43802,1,39.310833,-76.47444399999999,WGS84,Dichloromethane,24 HOUR,,2013-12-12,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,Baltimore-Columbia-Towson MD,2014-04-14,1778
1778,24,510,43,43817,1,39.264167,-76.580556,NAD27,Tetrachloroethylene,24 HOUR,,1998-06-10,Parts per billion Carbon,None,1,100.0,0.04,0.04,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,,FORT MCHENRY VISTORS CENTER,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2013-06-11,1779
1779,6,27,1003,82142,5,36.487823,-117.871036,NAD83,Mercury PM10 STP,24 HOUR,,1998-03-12,Nanograms/cubic meter (25 C),None,1,100.0,1.0,1.0,0,,303,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,Keeler,KEELER 190 Cerro Gordo Road,California,Inyo,Keeler,Bishop CA,2013-06-11,1780
1780,39,81,17,43218,1,40.366440000000004,-80.61558000000001,NAD83,13-Butadiene,24 HOUR,,2012-06-08,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,STEUBEN,618 LOGAN ST.,Ohio,Jefferson,Steubenville,Weirton-Steubenville WV-OH,2014-09-12,1781
